MMSI,IMO,船名,船长,船宽,载重吨,总吨,吃水
950273816," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413509349," ""0"""," ""null"""," ""33"""," ""11"""," ""null"""," ""null"""," ""0"""
413509365," ""0"""," ""null"""," ""33"""," ""11"""," ""null"""," ""null"""," ""0"""
413510629,,,,,,,
413510629," ""0"""," ""null"""," ""33"""," ""11"""," ""null"""," ""null"""," ""0"""
413510640," ""null"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""null"""
413899325,,,,,,,
413899325," ""null"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""null"""
413905783," ""0"""," ""null"""," ""86"""," ""18"""," ""null"""," ""null"""," ""null"""
413907189," ""0"""," ""null"""," ""49"""," ""9"""," ""null"""," ""null"""," ""null"""
413907234," ""null"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""null"""
411796148,,,,,,,
411796148," ""null"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""null"""
413903041," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413904201," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413906904," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413971121," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413488821," ""0"""," ""null"""," ""53"""," ""8"""," ""null"""," ""null"""," ""0"""
413800805," ""356515840"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413800826," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413900743," ""null"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413440500,,,,,,,
413440500," ""null"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413772515," ""null"""," ""粤韶关货2112"""," ""52"""," ""11"""," """""," ""596"""," ""null"""
413800821," ""356515840"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""5.5"""
413479780," ""0"""," ""null"""," ""79"""," ""16"""," ""null"""," ""null"""," ""null"""
413900581," ""0"""," ""null"""," ""49"""," ""15"""," ""null"""," ""null"""," ""0"""
413904165," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413467125,,,,,,,
413467125," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413800806," ""2387"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""2"""
413900218," ""null"""," ""粤惠州货5113"""," ""43"""," ""9"""," ""525"""," ""357"""," ""null"""
413900298," ""null"""," ""粤韶关货1999"""," ""52"""," ""11"""," ""872"""," ""593"""," ""null"""
413983652," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413996661," ""0"""," ""null"""," ""49"""," ""9"""," ""null"""," ""null"""," ""null"""
413009227," ""0"""," ""null"""," ""23"""," ""5"""," ""null"""," ""null"""," ""0"""
413485557,,,,,,,
413485557," ""0"""," ""null"""," ""23"""," ""5"""," ""null"""," ""null"""," ""0"""
413901242," ""0"""," ""null"""," ""30"""," ""7"""," ""null"""," ""null"""," ""null"""
413904879," ""0"""," ""null"""," ""57"""," ""12"""," ""null"""," ""null"""," ""null"""
413900645," ""0"""," ""null"""," ""50"""," ""14"""," ""null"""," ""null"""," ""null"""
413998688," ""null"""," ""null"""," ""66"""," ""9"""," ""null"""," ""null"""," ""null"""
682338199,,,,,,,
682338199," ""null"""," ""null"""," ""66"""," ""9"""," ""null"""," ""null"""," ""null"""
413777125," ""356515840"""," ""null"""," ""60"""," ""11"""," ""null"""," ""null"""," ""2"""
413904309," ""0"""," ""null"""," ""55"""," ""12"""," ""null"""," ""null"""," ""0"""
413907253," ""0"""," ""null"""," ""50"""," ""9"""," ""null"""," ""null"""," ""0"""
412475863," ""0"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""0"""
413477230," ""null"""," ""null"""," ""65"""," ""17"""," ""null"""," ""null"""," ""null"""
413774133," ""0"""," ""null"""," ""44"""," ""9"""," ""null"""," ""null"""," ""0"""
413900148," ""null"""," ""粤韶关货2396"""," ""67"""," ""13"""," ""1451"""," ""987"""," ""null"""
413972244," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
412502550," ""0"""," ""春潮1"""," ""95"""," ""14"""," ""4200.0"""," ""2520.0"""," ""5.5"""
413902735," ""0"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""null"""
413482220," ""null"""," ""null"""," ""29"""," ""9"""," ""null"""," ""null"""," ""null"""
413906874," ""null"""," ""null"""," ""79"""," ""16"""," ""null"""," ""null"""," ""null"""
413975506," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413358970," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413991398," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""0"""
412358005," ""0"""," ""null"""," ""36"""," ""6"""," ""null"""," ""null"""," ""null"""
412467061," ""0"""," ""null"""," ""20"""," ""5"""," ""null"""," ""null"""," ""null"""
413473850," ""0"""," ""null"""," ""48"""," ""11"""," ""null"""," ""null"""," ""null"""
413902228," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
412503550," ""0"""," ""null"""," ""70"""," ""16"""," ""null"""," ""null"""," ""null"""
413432229," ""0"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""0"""
413901669," ""0"""," ""null"""," ""30"""," ""6"""," ""null"""," ""null"""," ""null"""
413972341," ""0"""," ""null"""," ""47"""," ""9"""," ""null"""," ""null"""," ""0"""
413998117," ""356515840"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
422294694,,,,,,,
422294694," ""356515840"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413762774," ""0"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""3.5"""
413907257," ""null"""," ""null"""," ""60"""," ""17"""," ""null"""," ""null"""," ""null"""
413906597," ""null"""," ""null"""," ""85"""," ""19"""," ""null"""," ""null"""," ""null"""
413994633," ""0"""," ""null"""," ""52"""," ""9"""," ""null"""," ""null"""," ""null"""
412474037," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413486560," ""0"""," ""null"""," ""83"""," ""17"""," ""null"""," ""null"""," ""null"""
413776885," ""null"""," ""null"""," ""43"""," ""9"""," ""null"""," ""null"""," ""null"""
413900376," ""0"""," """""," ""50"""," ""13"""," ""346"""," ""235"""," ""null"""
413901783," ""0"""," """""," ""75"""," ""14"""," ""2482"""," ""1688"""," ""null"""
413995475," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413997398," ""0"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""null"""
413481850," ""null"""," ""null"""," ""79"""," ""15"""," ""null"""," ""null"""," ""null"""
413793076," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413959151," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413772631," ""0"""," ""富安813"""," ""null"""," ""null"""," """""," ""297"""," ""null"""
413971685," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413984763," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413998873," ""null"""," ""null"""," ""59"""," ""14"""," ""null"""," ""null"""," ""null"""
413998885," ""0"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""null"""
413997835," ""null"""," ""null"""," ""67"""," ""13"""," ""null"""," ""null"""," ""null"""
413772614," ""0"""," ""粤韶关货0993"""," ""null"""," ""null"""," """""," ""593"""," ""null"""
413905781," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413983067," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""0"""
413854821," ""0"""," ""null"""," ""42"""," ""8"""," ""null"""," ""null"""," ""null"""
413973614," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413481890," ""null"""," ""null"""," ""79"""," ""15"""," ""null"""," ""null"""," ""null"""
413494720," ""0"""," ""null"""," ""75"""," ""14"""," ""null"""," ""null"""," ""null"""
413977921," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""0"""
413990682,,,,,,,
413990682," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""0"""
413998693," ""0"""," ""null"""," ""27"""," ""8"""," ""null"""," ""null"""," ""null"""
413907237," ""null"""," ""null"""," ""71"""," ""14"""," ""null"""," ""null"""," ""null"""
413988773," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413998574," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
412476975," ""0"""," ""null"""," ""34"""," ""7"""," ""null"""," ""null"""," ""null"""
413900122," ""null"""," ""粤韶关货1312"""," ""53"""," ""12"""," ""868"""," ""590"""," ""0"""
413982028," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413988554," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""0"""
413997236," ""null"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
412503166," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""0"""
413762426," ""0"""," ""null"""," ""37"""," ""7"""," ""null"""," ""null"""," ""null"""
413773268," ""50048"""," ""null"""," ""61"""," ""12"""," ""null"""," ""null"""," ""null"""
413903270," ""0"""," ""null"""," ""50"""," ""12"""," ""null"""," ""null"""," ""0"""
413903285," ""0"""," ""null"""," ""36"""," ""8"""," ""null"""," ""null"""," ""null"""
413956647," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413996687," ""10262"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413902234," ""null"""," ""null"""," ""55"""," ""13"""," ""null"""," ""null"""," ""null"""
412502230," ""null"""," ""新海信830"""," ""53"""," ""9"""," ""803"""," ""498"""," ""null"""
413906378," ""null"""," ""null"""," ""86"""," ""18"""," ""null"""," ""null"""," ""null"""
413975059," ""0"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""null"""
413993786," ""0"""," ""null"""," ""93"""," ""22"""," ""null"""," ""null"""," ""null"""
464233204,,,,,,,
464233204," ""0"""," ""null"""," ""93"""," ""22"""," ""null"""," ""null"""," ""null"""
413507509,,,,,,,
413507509," ""0"""," ""null"""," ""93"""," ""22"""," ""null"""," ""null"""," ""null"""
413906227," ""null"""," ""null"""," ""67"""," ""13"""," ""null"""," ""null"""," ""0"""
413974812," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413483430," ""null"""," ""null"""," ""86"""," ""17"""," ""null"""," ""null"""," ""null"""
413987798," ""null"""," ""null"""," ""44"""," ""9"""," ""null"""," ""null"""," ""null"""
514565299,,,,,,,
514565299," ""null"""," ""null"""," ""44"""," ""9"""," ""null"""," ""null"""," ""null"""
413793525," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413983381," ""0"""," ""null"""," ""45"""," ""9"""," ""null"""," ""null"""," ""null"""
413983397," ""0"""," ""null"""," ""37"""," ""8"""," ""null"""," ""null"""," ""null"""
414038439,,,,,,,
414038439," ""0"""," ""null"""," ""37"""," ""8"""," ""null"""," ""null"""," ""null"""
412476680," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
412476709," ""null"""," ""null"""," ""18"""," ""6"""," ""null"""," ""null"""," ""null"""
412476725," ""0"""," ""null"""," ""33"""," ""6"""," ""null"""," ""null"""," ""0"""
413473060," ""null"""," ""null"""," ""78"""," ""13"""," ""null"""," ""null"""," ""null"""
413473061," ""0"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""null"""
413811498," ""0"""," ""null"""," ""51"""," ""9"""," ""null"""," ""null"""," ""2.9000001"""
413903637," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413905273," ""0"""," ""null"""," ""73"""," ""15"""," ""null"""," ""null"""," ""null"""
413495660," ""0"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
413902373," ""null"""," ""null"""," ""37"""," ""8"""," ""null"""," ""null"""," ""null"""
413902389," ""null"""," ""null"""," ""39"""," ""8"""," ""null"""," ""null"""," ""null"""
413904595," ""null"""," ""null"""," ""38"""," ""8"""," ""null"""," ""null"""," ""null"""
413508021," ""0"""," ""null"""," ""135"""," ""22"""," ""null"""," ""null"""," ""7.19999981"""
413900958," ""0"""," """""," ""50"""," ""13"""," ""325"""," ""221"""," ""null"""
413902305," ""0"""," ""null"""," ""44"""," ""9"""," ""null"""," ""null"""," ""null"""
413975509," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413997093," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413997493," ""0"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""null"""
413793509," ""356515840"""," ""null"""," ""44"""," ""7"""," ""null"""," ""null"""," ""null"""
413862075," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413900483," ""null"""," ""粤广州货0838"""," ""62"""," ""7"""," ""1413"""," ""961"""," ""null"""
413900533," ""0"""," ""null"""," ""51"""," ""10"""," ""null"""," ""null"""," ""2.29999995"""
413900834," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413904885," ""0"""," ""null"""," ""57"""," ""12"""," ""null"""," ""null"""," ""null"""
413991489," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413468981," ""null"""," ""null"""," ""141"""," ""24"""," ""null"""," ""null"""," ""1.70000005"""
413774438," ""0"""," ""null"""," ""44"""," ""8"""," ""null"""," ""null"""," ""0"""
413468965," ""null"""," ""null"""," ""141"""," ""24"""," ""null"""," ""null"""," ""1.70000005"""
413470648,,,,,,,
413470648," ""null"""," ""null"""," ""141"""," ""24"""," ""null"""," ""null"""," ""1.70000005"""
412502610," ""null"""," ""顺航666"""," ""null"""," ""null"""," ""805"""," ""499"""," ""null"""
413902622," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413979886," ""null"""," ""null"""," ""49"""," ""9"""," ""null"""," ""null"""," ""null"""
413987301," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""2.70000005"""
414279010,,,,,,,
414279010," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""2.70000005"""
413762753," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413777115," ""null"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""null"""
413905765," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413977257," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
600021092," ""0"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""2.5"""
413991910," ""0"""," ""null"""," ""496"""," ""28"""," ""null"""," ""null"""," ""null"""
413987814," ""0"""," ""null"""," ""39"""," ""9"""," ""null"""," ""null"""," ""null"""
413900431," ""null"""," """""," ""62"""," ""12"""," ""2005"""," ""1203"""," ""null"""
413991047," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413906146," ""null"""," ""null"""," ""54"""," ""11"""," ""null"""," ""null"""," ""null"""
413906239," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413904485," ""null"""," ""null"""," ""72"""," ""17"""," ""null"""," ""null"""," ""null"""
413986342," ""0"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""null"""
413773702," ""0"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""0"""
413993433," ""0"""," ""null"""," ""56"""," ""12"""," ""null"""," ""null"""," ""null"""
413480850," ""null"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""0"""
413904566," ""0"""," ""null"""," ""35"""," ""7"""," ""null"""," ""null"""," ""null"""
413994305," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""0"""
413902583," ""null"""," ""null"""," ""47"""," ""11"""," ""null"""," ""null"""," ""null"""
413902718," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413972638," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413510440," ""0"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413471490," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""1.5"""
413483850," ""0"""," ""null"""," ""83"""," ""17"""," ""null"""," ""null"""," ""4.30000019"""
413907693," ""0"""," ""null"""," ""74"""," ""16"""," ""null"""," ""null"""," ""null"""
413998084," ""null"""," ""null"""," ""50"""," ""14"""," ""null"""," ""null"""," ""null"""
413772624," ""null"""," ""粤韶关货0982"""," ""null"""," ""null"""," """""," ""490"""," ""null"""
413776405," ""0"""," ""null"""," ""40"""," ""9"""," ""null"""," ""null"""," ""null"""
413907517," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413862397," ""null"""," ""null"""," ""56"""," ""13"""," ""null"""," ""null"""," ""null"""
413767902," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413970134," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
412471970," ""0"""," ""荟通116"""," ""53"""," ""9"""," ""876.0"""," ""499.0"""," ""null"""
413508840," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413762793," ""17"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413903533," ""null"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
413906555," ""0"""," ""null"""," ""50"""," ""10"""," ""null"""," ""null"""," ""null"""
413975078," ""38"""," ""null"""," ""52"""," ""9"""," ""null"""," ""null"""," ""2.5"""
413773698," ""null"""," ""null"""," ""75"""," ""16"""," ""null"""," ""null"""," ""null"""
413904327," ""null"""," ""null"""," ""70"""," ""14"""," ""null"""," ""null"""," ""null"""
413463780," ""null"""," ""穗航807"""," ""49"""," ""15"""," """""," ""1588"""," ""0"""
413905924," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413907606," ""0"""," ""null"""," ""74"""," ""16"""," ""null"""," ""null"""," ""0"""
0," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""0"""
413477250," ""null"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413997737," ""0"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
413467420," ""null"""," ""null"""," ""68"""," ""15"""," ""null"""," ""null"""," ""null"""
413470290," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413486350," ""null"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
